timestamp_utc,timestamp_ist,location,current_speed,free_flow_speed,congestion_index,confidence
2026-03-07 14:41:52.245719+00:00,2026-03-07 20:11:52.245719+00:00,MC Road Segment,37,49,0.24489795918367346,0.98329
2026-03-07 14:41:52.385174+00:00,2026-03-07 20:11:52.385174+00:00,Market Area,47,47,0.0,1.0
2026-03-07 14:56:05.947741+00:00,2026-03-07 20:26:05.947741+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 14:56:06.368949+00:00,2026-03-07 20:26:06.368949+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 14:56:06.490647+00:00,2026-03-07 20:26:06.490647+00:00,Market Area,47,47,0.0,1.0
2026-03-07 15:14:32.431718+00:00,2026-03-07 20:44:32.431718+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 15:14:32.992419+00:00,2026-03-07 20:44:32.992419+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 15:14:33.220704+00:00,2026-03-07 20:44:33.220704+00:00,Market Area,47,47,0.0,1.0
2026-03-07 15:36:23.309633+00:00,2026-03-07 21:06:23.309633+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 15:36:23.770592+00:00,2026-03-07 21:06:23.770592+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 15:36:23.891451+00:00,2026-03-07 21:06:23.891451+00:00,Market Area,47,47,0.0,1.0
2026-03-07 15:52:32.169739+00:00,2026-03-07 21:22:32.169739+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 15:52:32.743967+00:00,2026-03-07 21:22:32.743967+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 15:52:32.925907+00:00,2026-03-07 21:22:32.925907+00:00,Market Area,47,47,0.0,1.0
2026-03-07 16:14:41.891026+00:00,2026-03-07 21:44:41.891026+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 16:14:42.346309+00:00,2026-03-07 21:44:42.346309+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 16:14:42.569768+00:00,2026-03-07 21:44:42.569768+00:00,Market Area,47,47,0.0,1.0
2026-03-07 16:44:10.666051+00:00,2026-03-07 22:14:10.666051+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 16:44:11.214593+00:00,2026-03-07 22:14:11.214593+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 16:44:11.469782+00:00,2026-03-07 22:14:11.469782+00:00,Market Area,47,47,0.0,1.0
2026-03-07 16:58:26.871240+00:00,2026-03-07 22:28:26.871240+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 16:58:27.449240+00:00,2026-03-07 22:28:27.449240+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 16:58:27.748621+00:00,2026-03-07 22:28:27.748621+00:00,Market Area,47,47,0.0,1.0
2026-03-07 17:18:45.333616+00:00,2026-03-07 22:48:45.333616+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 17:18:45.801384+00:00,2026-03-07 22:48:45.801384+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 17:18:45.995033+00:00,2026-03-07 22:48:45.995033+00:00,Market Area,47,47,0.0,1.0
2026-03-07 17:42:41.889233+00:00,2026-03-07 23:12:41.889233+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 17:42:42.328025+00:00,2026-03-07 23:12:42.328025+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 17:42:42.460439+00:00,2026-03-07 23:12:42.460439+00:00,Market Area,47,47,0.0,1.0
2026-03-07 17:54:39.894197+00:00,2026-03-07 23:24:39.894197+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 17:54:40.445353+00:00,2026-03-07 23:24:40.445353+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 17:54:40.704002+00:00,2026-03-07 23:24:40.704002+00:00,Market Area,47,47,0.0,1.0
2026-03-07 18:17:23.639498+00:00,2026-03-07 23:47:23.639498+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 18:17:24.149777+00:00,2026-03-07 23:47:24.149777+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 18:17:24.336169+00:00,2026-03-07 23:47:24.336169+00:00,Market Area,47,47,0.0,1.0
2026-03-07 18:53:25.549553+00:00,2026-03-08 00:23:25.549553+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 18:53:26.125520+00:00,2026-03-08 00:23:26.125520+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 18:53:26.329626+00:00,2026-03-08 00:23:26.329626+00:00,Market Area,47,47,0.0,1.0
2026-03-07 19:13:21.583867+00:00,2026-03-08 00:43:21.583867+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 19:13:22.126678+00:00,2026-03-08 00:43:22.126678+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 19:13:22.404450+00:00,2026-03-08 00:43:22.404450+00:00,Market Area,47,47,0.0,1.0
2026-03-07 19:32:55.954392+00:00,2026-03-08 01:02:55.954392+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 19:32:56.494102+00:00,2026-03-08 01:02:56.494102+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 19:32:56.739452+00:00,2026-03-08 01:02:56.739452+00:00,Market Area,47,47,0.0,1.0
2026-03-07 19:50:26.440512+00:00,2026-03-08 01:20:26.440512+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 19:50:26.881856+00:00,2026-03-08 01:20:26.881856+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 19:50:27.045250+00:00,2026-03-08 01:20:27.045250+00:00,Market Area,47,47,0.0,1.0
2026-03-07 20:12:57.506213+00:00,2026-03-08 01:42:57.506213+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 20:12:58.076369+00:00,2026-03-08 01:42:58.076369+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 20:12:58.386918+00:00,2026-03-08 01:42:58.386918+00:00,Market Area,47,47,0.0,1.0
2026-03-07 20:38:37.024227+00:00,2026-03-08 02:08:37.024227+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 20:38:37.387506+00:00,2026-03-08 02:08:37.387506+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 20:38:37.546092+00:00,2026-03-08 02:08:37.546092+00:00,Market Area,47,47,0.0,1.0
2026-03-07 20:54:45.180670+00:00,2026-03-08 02:24:45.180670+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 20:54:45.724260+00:00,2026-03-08 02:24:45.724260+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 20:54:45.966605+00:00,2026-03-08 02:24:45.966605+00:00,Market Area,47,47,0.0,1.0
2026-03-07 21:11:01.499189+00:00,2026-03-08 02:41:01.499189+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 21:11:01.981129+00:00,2026-03-08 02:41:01.981129+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 21:11:02.250824+00:00,2026-03-08 02:41:02.250824+00:00,Market Area,47,47,0.0,1.0
2026-03-07 21:33:13.061909+00:00,2026-03-08 03:03:13.061909+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 21:33:13.618334+00:00,2026-03-08 03:03:13.618334+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 21:33:13.918712+00:00,2026-03-08 03:03:13.918712+00:00,Market Area,47,47,0.0,1.0
2026-03-07 21:51:24.865309+00:00,2026-03-08 03:21:24.865309+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 21:51:25.355265+00:00,2026-03-08 03:21:25.355265+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 21:51:25.519184+00:00,2026-03-08 03:21:25.519184+00:00,Market Area,47,47,0.0,1.0
2026-03-07 22:11:46.343499+00:00,2026-03-08 03:41:46.343499+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 22:11:46.635663+00:00,2026-03-08 03:41:46.635663+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 22:11:46.773575+00:00,2026-03-08 03:41:46.773575+00:00,Market Area,47,47,0.0,1.0
2026-03-07 22:38:21.802581+00:00,2026-03-08 04:08:21.802581+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 22:38:22.383429+00:00,2026-03-08 04:08:22.383429+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 22:38:22.631990+00:00,2026-03-08 04:08:22.631990+00:00,Market Area,47,47,0.0,1.0
2026-03-07 22:54:44.863957+00:00,2026-03-08 04:24:44.863957+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 22:54:45.387829+00:00,2026-03-08 04:24:45.387829+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 22:54:45.564652+00:00,2026-03-08 04:24:45.564652+00:00,Market Area,47,47,0.0,1.0
2026-03-07 23:12:14.854325+00:00,2026-03-08 04:42:14.854325+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 23:12:15.257494+00:00,2026-03-08 04:42:15.257494+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 23:12:15.406369+00:00,2026-03-08 04:42:15.406369+00:00,Market Area,47,47,0.0,1.0
2026-03-07 23:34:54.388334+00:00,2026-03-08 05:04:54.388334+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 23:34:54.875210+00:00,2026-03-08 05:04:54.875210+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 23:34:55.091415+00:00,2026-03-08 05:04:55.091415+00:00,Market Area,47,47,0.0,1.0
2026-03-07 23:53:16.821115+00:00,2026-03-08 05:23:16.821115+00:00,Central Junction,48,48,0.0,1.0
2026-03-07 23:53:17.218829+00:00,2026-03-08 05:23:17.218829+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-07 23:53:17.342052+00:00,2026-03-08 05:23:17.342052+00:00,Market Area,47,47,0.0,1.0
2026-03-08 01:04:24.061068+00:00,2026-03-08 06:34:24.061068+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 01:04:24.590358+00:00,2026-03-08 06:34:24.590358+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 01:04:24.870105+00:00,2026-03-08 06:34:24.870105+00:00,Market Area,47,47,0.0,1.0
2026-03-08 03:37:33.684797+00:00,2026-03-08 09:07:33.684797+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 03:37:34.262960+00:00,2026-03-08 09:07:34.262960+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 03:37:34.496472+00:00,2026-03-08 09:07:34.496472+00:00,Market Area,47,47,0.0,1.0
2026-03-08 05:01:10.774757+00:00,2026-03-08 10:31:10.774757+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 05:01:11.341193+00:00,2026-03-08 10:31:11.341193+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 05:01:11.655645+00:00,2026-03-08 10:31:11.655645+00:00,Market Area,47,47,0.0,1.0
2026-03-08 05:56:10.775775+00:00,2026-03-08 11:26:10.775775+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 05:56:11.222790+00:00,2026-03-08 11:26:11.222790+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 05:56:11.401039+00:00,2026-03-08 11:26:11.401039+00:00,Market Area,47,47,0.0,1.0
2026-03-08 06:31:56.223726+00:00,2026-03-08 12:01:56.223726+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 06:31:56.819072+00:00,2026-03-08 12:01:56.819072+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 06:31:57.096303+00:00,2026-03-08 12:01:57.096303+00:00,Market Area,47,47,0.0,1.0
2026-03-08 07:19:31.989747+00:00,2026-03-08 12:49:31.989747+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 07:19:32.453933+00:00,2026-03-08 12:49:32.453933+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 07:19:32.601149+00:00,2026-03-08 12:49:32.601149+00:00,Market Area,47,47,0.0,1.0
2026-03-08 07:47:37.591834+00:00,2026-03-08 13:17:37.591834+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 07:47:38.162991+00:00,2026-03-08 13:17:38.162991+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 07:47:38.449399+00:00,2026-03-08 13:17:38.449399+00:00,Market Area,47,47,0.0,1.0
2026-03-08 08:17:36.089765+00:00,2026-03-08 13:47:36.089765+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 08:17:36.478931+00:00,2026-03-08 13:47:36.478931+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 08:17:36.623820+00:00,2026-03-08 13:47:36.623820+00:00,Market Area,47,47,0.0,1.0
2026-03-08 08:52:01.350408+00:00,2026-03-08 14:22:01.350408+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 08:52:01.782354+00:00,2026-03-08 14:22:01.782354+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 08:52:01.928996+00:00,2026-03-08 14:22:01.928996+00:00,Market Area,47,47,0.0,1.0
2026-03-08 09:18:08.713922+00:00,2026-03-08 14:48:08.713922+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 09:18:09.263766+00:00,2026-03-08 14:48:09.263766+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 09:18:09.437431+00:00,2026-03-08 14:48:09.437431+00:00,Market Area,47,47,0.0,1.0
2026-03-08 09:49:28.395676+00:00,2026-03-08 15:19:28.395676+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 09:49:28.928969+00:00,2026-03-08 15:19:28.928969+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 09:49:29.159029+00:00,2026-03-08 15:19:29.159029+00:00,Market Area,47,47,0.0,1.0
2026-03-08 10:14:07.222191+00:00,2026-03-08 15:44:07.222191+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 10:14:07.725557+00:00,2026-03-08 15:44:07.725557+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 10:14:07.905480+00:00,2026-03-08 15:44:07.905480+00:00,Market Area,47,47,0.0,1.0
2026-03-08 10:44:07.552416+00:00,2026-03-08 16:14:07.552416+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 10:44:08.104259+00:00,2026-03-08 16:14:08.104259+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 10:44:08.285163+00:00,2026-03-08 16:14:08.285163+00:00,Market Area,47,47,0.0,1.0
2026-03-08 10:57:56.725770+00:00,2026-03-08 16:27:56.725770+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 10:57:57.309793+00:00,2026-03-08 16:27:57.309793+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 10:57:57.540623+00:00,2026-03-08 16:27:57.540623+00:00,Market Area,47,47,0.0,1.0
2026-03-08 11:18:01.121847+00:00,2026-03-08 16:48:01.121847+00:00,Central Junction,42,49,0.14285714285714285,0.956864
2026-03-08 11:18:01.787241+00:00,2026-03-08 16:48:01.787241+00:00,MC Road Segment,42,49,0.14285714285714285,0.956864
2026-03-08 11:18:02.085141+00:00,2026-03-08 16:48:02.085141+00:00,Market Area,47,47,0.0,1.0
2026-03-08 11:40:33.776785+00:00,2026-03-08 17:10:33.776785+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 11:40:34.346976+00:00,2026-03-08 17:10:34.346976+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 11:40:34.588768+00:00,2026-03-08 17:10:34.588768+00:00,Market Area,47,47,0.0,1.0
2026-03-08 11:51:57.086181+00:00,2026-03-08 17:21:57.086181+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 11:51:57.504356+00:00,2026-03-08 17:21:57.504356+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 11:51:57.691507+00:00,2026-03-08 17:21:57.691507+00:00,Market Area,47,47,0.0,1.0
2026-03-08 12:22:54.661876+00:00,2026-03-08 17:52:54.661876+00:00,Central Junction,43,48,0.10416666666666667,0.959694
2026-03-08 12:22:55.096698+00:00,2026-03-08 17:52:55.096698+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 12:22:55.269434+00:00,2026-03-08 17:52:55.269434+00:00,Market Area,47,47,0.0,1.0
2026-03-08 13:13:10.183246+00:00,2026-03-08 18:43:10.183246+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 13:13:10.649674+00:00,2026-03-08 18:43:10.649674+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 13:13:10.838288+00:00,2026-03-08 18:43:10.838288+00:00,Market Area,47,47,0.0,1.0
2026-03-08 13:49:47.944567+00:00,2026-03-08 19:19:47.944567+00:00,Central Junction,41,47,0.1276595744680851,0.968311
2026-03-08 13:49:48.439683+00:00,2026-03-08 19:19:48.439683+00:00,MC Road Segment,41,47,0.1276595744680851,0.968311
2026-03-08 13:49:48.624346+00:00,2026-03-08 19:19:48.624346+00:00,Market Area,47,47,0.0,1.0
2026-03-08 14:15:10.773624+00:00,2026-03-08 19:45:10.773624+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 14:15:11.258682+00:00,2026-03-08 19:45:11.258682+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 14:15:11.439808+00:00,2026-03-08 19:45:11.439808+00:00,Market Area,47,47,0.0,1.0
2026-03-08 14:43:18.765809+00:00,2026-03-08 20:13:18.765809+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 14:43:19.348081+00:00,2026-03-08 20:13:19.348081+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 14:43:19.636657+00:00,2026-03-08 20:13:19.636657+00:00,Market Area,47,47,0.0,1.0
2026-03-08 14:57:23.466979+00:00,2026-03-08 20:27:23.466979+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 14:57:24.160317+00:00,2026-03-08 20:27:24.160317+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 14:57:24.382913+00:00,2026-03-08 20:27:24.382913+00:00,Market Area,47,47,0.0,1.0
2026-03-08 15:18:13.620168+00:00,2026-03-08 20:48:13.620168+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 15:18:14.151587+00:00,2026-03-08 20:48:14.151587+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 15:18:14.303321+00:00,2026-03-08 20:48:14.303321+00:00,Market Area,47,47,0.0,1.0
2026-03-08 15:42:53.867886+00:00,2026-03-08 21:12:53.867886+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 15:42:54.406578+00:00,2026-03-08 21:12:54.406578+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 15:42:54.591648+00:00,2026-03-08 21:12:54.591648+00:00,Market Area,47,47,0.0,1.0
2026-03-08 15:55:07.615638+00:00,2026-03-08 21:25:07.615638+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 15:55:07.965385+00:00,2026-03-08 21:25:07.965385+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 15:55:08.140455+00:00,2026-03-08 21:25:08.140455+00:00,Market Area,47,47,0.0,1.0
2026-03-08 16:14:46.807020+00:00,2026-03-08 21:44:46.807020+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 16:14:47.418235+00:00,2026-03-08 21:44:47.418235+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 16:14:47.710415+00:00,2026-03-08 21:44:47.710415+00:00,Market Area,47,47,0.0,1.0
2026-03-08 16:45:52.948084+00:00,2026-03-08 22:15:52.948084+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 16:45:53.423606+00:00,2026-03-08 22:15:53.423606+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 16:45:53.604003+00:00,2026-03-08 22:15:53.604003+00:00,Market Area,47,47,0.0,1.0
2026-03-08 17:14:19.157438+00:00,2026-03-08 22:44:19.157438+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 17:14:19.633639+00:00,2026-03-08 22:44:19.633639+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 17:14:19.788600+00:00,2026-03-08 22:44:19.788600+00:00,Market Area,47,47,0.0,1.0
2026-03-08 17:38:45.799667+00:00,2026-03-08 23:08:45.799667+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 17:38:46.356801+00:00,2026-03-08 23:08:46.356801+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 17:38:46.562517+00:00,2026-03-08 23:08:46.562517+00:00,Market Area,47,47,0.0,1.0
2026-03-08 17:54:57.514185+00:00,2026-03-08 23:24:57.514185+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 17:54:58.092861+00:00,2026-03-08 23:24:58.092861+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 17:54:58.270893+00:00,2026-03-08 23:24:58.270893+00:00,Market Area,47,47,0.0,1.0
2026-03-08 18:18:02.111543+00:00,2026-03-08 23:48:02.111543+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 18:18:02.702266+00:00,2026-03-08 23:48:02.702266+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 18:18:02.984103+00:00,2026-03-08 23:48:02.984103+00:00,Market Area,47,47,0.0,1.0
2026-03-08 18:54:59.518084+00:00,2026-03-09 00:24:59.518084+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 18:55:00.064263+00:00,2026-03-09 00:25:00.064263+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 18:55:00.237664+00:00,2026-03-09 00:25:00.237664+00:00,Market Area,47,47,0.0,1.0
2026-03-08 19:15:42.381272+00:00,2026-03-09 00:45:42.381272+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 19:15:42.892071+00:00,2026-03-09 00:45:42.892071+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 19:15:43.131634+00:00,2026-03-09 00:45:43.131634+00:00,Market Area,47,47,0.0,1.0
2026-03-08 19:41:51.853940+00:00,2026-03-09 01:11:51.853940+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 19:41:52.269313+00:00,2026-03-09 01:11:52.269313+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 19:41:52.452730+00:00,2026-03-09 01:11:52.452730+00:00,Market Area,47,47,0.0,1.0
2026-03-08 19:52:54.008504+00:00,2026-03-09 01:22:54.008504+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 19:52:54.489767+00:00,2026-03-09 01:22:54.489767+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 19:52:54.658761+00:00,2026-03-09 01:22:54.658761+00:00,Market Area,47,47,0.0,1.0
2026-03-08 20:13:20.557758+00:00,2026-03-09 01:43:20.557758+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 20:13:21.186409+00:00,2026-03-09 01:43:21.186409+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 20:13:21.480755+00:00,2026-03-09 01:43:21.480755+00:00,Market Area,47,47,0.0,1.0
2026-03-08 20:42:02.810773+00:00,2026-03-09 02:12:02.810773+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 20:42:03.665747+00:00,2026-03-09 02:12:03.665747+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 20:42:03.871170+00:00,2026-03-09 02:12:03.871170+00:00,Market Area,47,47,0.0,1.0
2026-03-08 20:56:44.816105+00:00,2026-03-09 02:26:44.816105+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 20:56:45.306680+00:00,2026-03-09 02:26:45.306680+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 20:56:45.449521+00:00,2026-03-09 02:26:45.449521+00:00,Market Area,47,47,0.0,1.0
2026-03-08 21:16:33.293429+00:00,2026-03-09 02:46:33.293429+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 21:16:33.817888+00:00,2026-03-09 02:46:33.817888+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 21:16:34.065368+00:00,2026-03-09 02:46:34.065368+00:00,Market Area,47,47,0.0,1.0
2026-03-08 21:42:23.062252+00:00,2026-03-09 03:12:23.062252+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 21:42:23.616487+00:00,2026-03-09 03:12:23.616487+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 21:42:23.836247+00:00,2026-03-09 03:12:23.836247+00:00,Market Area,47,47,0.0,1.0
2026-03-08 21:53:56.818025+00:00,2026-03-09 03:23:56.818025+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 21:53:57.391196+00:00,2026-03-09 03:23:57.391196+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 21:53:57.616127+00:00,2026-03-09 03:23:57.616127+00:00,Market Area,47,47,0.0,1.0
2026-03-08 22:12:09.831287+00:00,2026-03-09 03:42:09.831287+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 22:12:10.271777+00:00,2026-03-09 03:42:10.271777+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 22:12:10.427308+00:00,2026-03-09 03:42:10.427308+00:00,Market Area,47,47,0.0,1.0
2026-03-08 22:40:10.541598+00:00,2026-03-09 04:10:10.541598+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 22:40:11.100159+00:00,2026-03-09 04:10:11.100159+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 22:40:11.332227+00:00,2026-03-09 04:10:11.332227+00:00,Market Area,47,47,0.0,1.0
2026-03-08 22:56:10.389068+00:00,2026-03-09 04:26:10.389068+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 22:56:10.919029+00:00,2026-03-09 04:26:10.919029+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 22:56:11.145321+00:00,2026-03-09 04:26:11.145321+00:00,Market Area,47,47,0.0,1.0
2026-03-08 23:15:13.106302+00:00,2026-03-09 04:45:13.106302+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 23:15:13.657113+00:00,2026-03-09 04:45:13.657113+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 23:15:13.902901+00:00,2026-03-09 04:45:13.902901+00:00,Market Area,47,47,0.0,1.0
2026-03-08 23:42:46.032525+00:00,2026-03-09 05:12:46.032525+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 23:42:46.366953+00:00,2026-03-09 05:12:46.366953+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 23:42:46.499360+00:00,2026-03-09 05:12:46.499360+00:00,Market Area,47,47,0.0,1.0
2026-03-08 23:56:12.937282+00:00,2026-03-09 05:26:12.937282+00:00,Central Junction,48,48,0.0,1.0
2026-03-08 23:56:13.442773+00:00,2026-03-09 05:26:13.442773+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-08 23:56:13.658155+00:00,2026-03-09 05:26:13.658155+00:00,Market Area,47,47,0.0,1.0
2026-03-09 01:15:21.527500+00:00,2026-03-09 06:45:21.527500+00:00,Central Junction,48,48,0.0,1.0
2026-03-09 01:15:26.484150+00:00,2026-03-09 06:45:26.484150+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-09 01:15:26.634155+00:00,2026-03-09 06:45:26.634155+00:00,Market Area,47,47,0.0,1.0
2026-03-09 03:44:06.108855+00:00,2026-03-09 09:14:06.108855+00:00,Central Junction,48,48,0.0,1.0
2026-03-09 03:44:06.631924+00:00,2026-03-09 09:14:06.631924+00:00,MC Road Segment,48,48,0.0,1.0
2026-03-09 03:44:06.921475+00:00,2026-03-09 09:14:06.921475+00:00,Market Area,47,47,0.0,1.0
